Restaurant,Madrid,,soma-hotel-vincci-soma,True,"C/ Goya, 79",28001,Madrid,Spain,-3.6782400608062744,40.424892168471,4,3,49,Excellent,23,True,SoMa - Hotel Vincci SoMa,29,0,1941,4065,9.2,9.4,9.1,Mediterranean
Restaurant,Madrid,,enriqueta-bar,True,"C. de Montesa, 25",28006,Madrid,Spain,-3.6723629,40.4289049,5,0,23,Fabulous,13,True,Enriqueta Bar,16,0,11,29,8.7,9.1,8.5,Spanish
Restaurant,Madrid,,gran-cafe-shanghai,True,"C.Gran V�a, 24",28013,Madrid,Spain,-3.7008312,40.42010529999999,3,2,40,Fabulous,11,True,Gran Caf� Shanghai,30,0,10,32,8.8,8.8,8.7,Asian
Restaurant,Madrid,,avenida-peru,True,"C. de Tel�maco, 8",28027,Madrid,Spain,-3.6445028,40.44773,4,0,13,Excellent,15,True,Avenida Per�,28,0,26,54,9.8,9.6,8.9,Peruvian
Restaurant,Madrid,,luigi-ristorante,True,"Av. de Bruselas, 53",28028,Madrid,Spain,-3.6632152,40.4389333,5,0,25,Fabulous,7,True,Luigi Ristorante,30,0,26,51,8.7,9,8.8,Italian
Restaurant,Madrid,,gastrobar-la-sal,True,"C. de Embajadores, 143",28045,Madrid,Spain,-3.6960625,40.3967816,8,0,8,Very good,7,True,Gastrobar la Sal,15,0,7,15,8.3,8.4,7.9,From Galicia
Restaurant,Madrid,,sanabowls-av-donostiarra,True,"Av. Donostiarra, 3",28027,Madrid,Spain,-3.659049099999999,40.43525929999999,6,0,4,Excellent,11,True,Sanabowls - Av Donostiarra,15,0,20,63,9.5,9.7,8.9,Mediterranean
Restaurant,Madrid,,las-brasas-de-castellana,True,"P.� de la Castellana, 22",28046,Madrid,Spain,-3.6882136,40.4300383,6,0,10,Excellent,7,True,Las Brasas de Castellana,51,0,37,144,9.4,9.4,9.5,International
Restaurant,Madrid,,totale-valdebebas,True,"Av. de Juan Antonio Samaranch, 76",28055,Madrid,Spain,-3.6132038,40.4942151,5,0,44,Excellent,6,True,Totale Valdebebas,18,0,125,389,9.4,9.4,8.9,Pizzeria
Restaurant,Madrid,,la-damasquina,True,"C. de Costa Rica, 24",28016,Madrid,Spain,-3.6732771,40.458126,5,0,16,Fabulous,25,True,La Damasquina,25,0,225,454,9.1,8.9,8.5,Armenian
Restaurant,Madrid,,el-paraiso-del-desierto,True,"C. Dr. Esquerdo, 140",28007,Madrid,Spain,-3.6716281,40.405175,5,0,13,Fabulous,4,True,El Para�so del Desierto,20,0,206,568,8.8,9,8.6,Middle Eastern
